Xij,i,j,c,i_fac,all,CA500,IN500,MT500,ME500,ND500,WA500,DE500,OR250,IN250,MT250,ME250,ND250,IN1,MT1,ME1
0,22,11,32,22,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,22,12,33,22,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,22,13,34,22,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,22,14,35,22,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,22,15,36,22,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,22,16,37,22,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,22,17,38,22,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,22,18,39,22,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,22,19,40,22,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,22,20,41,22,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,22,21,42,22,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,22,22,43,22,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,22,23,44,22,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,22,24,45,22,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,22,25,46,22,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,23,1,23,23,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,23,2,24,23,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3,23,3,25,23,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2,23,4,26,23,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,23,5,27,23,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,23,6,28,23,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,23,7,29,23,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,23,8,30,23,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,23,9,31,23,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,23,10,32,23,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,23,11,33,23,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,23,12,34,23,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,23,13,35,23,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,23,14,36,23,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,23,15,37,23,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,23,16,38,23,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,23,17,39,23,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,23,18,40,23,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,23,19,41,23,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,23,20,42,23,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,23,21,43,23,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,23,22,44,23,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,23,23,45,23,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,23,24,46,23,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,23,25,47,23,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,24,1,24,24,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,24,2,25,24,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3,24,3,26,24,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,24,4,27,24,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2,24,5,28,24,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,24,6,29,24,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,24,7,30,24,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,24,8,31,24,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,24,9,32,24,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,24,10,33,24,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,24,11,34,24,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,24,12,35,24,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,24,13,36,24,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,24,14,37,24,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,24,15,38,24,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,24,16,39,24,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,24,17,40,24,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,24,18,41,24,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,24,19,42,24,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,24,20,43,24,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,24,21,44,24,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,24,22,45,24,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,24,23,46,24,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,24,24,47,24,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,24,25,48,24,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,25,1,25,25,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,25,2,26,25,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,25,3,27,25,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,25,4,28,25,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,25,5,29,25,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,25,6,30,25,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,25,7,31,25,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,25,8,32,25,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,25,9,33,25,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,25,10,34,25,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,25,11,35,25,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,25,12,36,25,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,25,13,37,25,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,25,14,38,25,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,25,15,39,25,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,25,16,40,25,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,25,17,41,25,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,25,18,42,25,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,25,19,43,25,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,25,20,44,25,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,25,21,45,25,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,25,22,46,25,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,25,23,47,25,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,25,24,48,25,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,25,25,49,25,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,26,1,26,26,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,26,2,27,26,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,26,3,28,26,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,26,4,29,26,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,26,5,30,26,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,26,6,31,26,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,26,7,32,26,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,26,8,33,26,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,26,9,34,26,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,26,10,35,26,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,26,11,36,26,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,26,12,37,26,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,26,13,38,26,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,26,14,39,26,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,26,15,40,26,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,26,16,41,26,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,26,17,42,26,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,26,18,43,26,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,26,19,44,26,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,26,20,45,26,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,26,21,46,26,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,26,22,47,26,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,26,23,48,26,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,26,24,49,26,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,26,25,50,26,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,27,1,27,27,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2,27,2,28,27,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,27,3,29,27,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3,27,4,30,27,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2,27,5,31,27,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,27,6,32,27,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,27,7,33,27,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,27,8,34,27,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,27,9,35,27,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,27,10,36,27,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,27,11,37,27,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,27,12,38,27,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,27,13,39,27,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,27,14,40,27,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,27,15,41,27,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,27,16,42,27,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,27,17,43,27,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,27,18,44,27,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,27,19,45,27,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,27,20,46,27,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,27,21,47,27,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,27,22,48,27,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,27,23,49,27,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,27,24,50,27,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,27,25,51,27,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,28,1,28,28,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3,28,2,29,28,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,28,3,30,28,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,28,4,31,28,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,28,5,32,28,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,28,6,33,28,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,28,7,34,28,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,28,8,35,28,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,28,9,36,28,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,28,10,37,28,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,28,11,38,28,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,28,12,39,28,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,28,13,40,28,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,28,14,41,28,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,28,15,42,28,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,28,16,43,28,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,28,17,44,28,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,28,18,45,28,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,28,19,46,28,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,28,20,47,28,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,28,21,48,28,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,28,22,49,28,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,28,23,50,28,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,28,24,51,28,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,28,25,52,28,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,29,1,29,29,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,29,2,30,29,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2,29,3,31,29,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,29,4,32,29,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,29,5,33,29,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,29,6,34,29,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,29,7,35,29,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,29,8,36,29,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,29,9,37,29,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,29,10,38,29,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,29,11,39,29,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,29,12,40,29,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,29,13,41,29,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,29,14,42,29,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,29,15,43,29,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,29,16,44,29,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,29,17,45,29,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,29,18,46,29,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,29,19,47,29,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,29,20,48,29,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,29,21,49,29,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,29,22,50,29,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,29,23,51,29,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,29,24,52,29,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,29,25,53,29,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,30,1,30,30,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,30,2,31,30,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,30,3,32,30,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,30,4,33,30,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,30,5,34,30,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,30,6,35,30,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,30,7,36,30,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,30,8,37,30,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,30,9,38,30,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,30,10,39,30,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,30,11,40,30,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,30,12,41,30,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,30,13,42,30,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,30,14,43,30,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,30,15,44,30,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,30,16,45,30,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,30,17,46,30,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,30,18,47,30,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,30,19,48,30,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,30,20,49,30,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,30,21,50,30,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,30,22,51,30,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,30,23,52,30,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,30,24,53,30,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,30,25,54,30,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2,31,1,31,31,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,31,2,32,31,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2,31,3,33,31,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,31,4,34,31,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,31,5,35,31,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,31,6,36,31,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,31,7,37,31,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,31,8,38,31,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,31,9,39,31,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,31,10,40,31,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,31,11,41,31,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,31,12,42,31,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,31,13,43,31,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,31,14,44,31,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,31,15,45,31,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,31,16,46,31,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,31,17,47,31,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,31,18,48,31,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,31,19,49,31,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,31,20,50,31,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,31,21,51,31,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,31,22,52,31,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,31,23,53,31,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,31,24,54,31,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,31,25,55,31,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2,32,1,32,32,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,32,2,33,32,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,32,3,34,32,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,32,4,35,32,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,32,5,36,32,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,32,6,37,32,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,32,7,38,32,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,32,8,39,32,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,32,9,40,32,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,32,10,41,32,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,32,11,42,32,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,32,12,43,32,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,32,13,44,32,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,32,14,45,32,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,32,15,46,32,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,32,16,47,32,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,32,17,48,32,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,32,18,49,32,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,32,19,50,32,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,32,20,51,32,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,32,21,52,32,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,32,22,53,32,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,32,23,54,32,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,32,24,55,32,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,32,25,56,32,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2,33,1,33,33,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,33,2,34,33,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,33,3,35,33,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,33,4,36,33,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,33,5,37,33,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,33,6,38,33,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,33,7,39,33,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,33,8,40,33,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,33,9,41,33,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,33,10,42,33,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,33,11,43,33,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,33,12,44,33,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,33,13,45,33,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,33,14,46,33,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,33,15,47,33,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,33,16,48,33,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,33,17,49,33,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,33,18,50,33,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,33,19,51,33,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,33,20,52,33,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,33,21,53,33,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,33,22,54,33,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,33,23,55,33,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,33,24,56,33,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,33,25,57,33,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,34,1,34,34,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3,34,2,35,34,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,34,3,36,34,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,34,4,37,34,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,34,5,38,34,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,34,6,39,34,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,34,7,40,34,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,34,8,41,34,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,34,9,42,34,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,34,10,43,34,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,34,11,44,34,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,34,12,45,34,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,34,13,46,34,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,34,14,47,34,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,34,15,48,34,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,34,16,49,34,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,34,17,50,34,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,34,18,51,34,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,34,19,52,34,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,34,20,53,34,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,34,21,54,34,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,34,22,55,34,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,34,23,56,34,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,34,24,57,34,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,34,25,58,34,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,35,1,35,35,MT500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
